a,b,res
0.88,0.48,411174.92
0.88,0.49,412061.21
0.88,0.5,412267.39
0.88,0.51,412852.95
0.88,0.52,413176.24
0.88,0.53,413176.24
0.88,0.54,413403.27
0.88,0.55,413745.1
0.88,0.56,413745.1
0.88,0.5700000000000001,413859.51999999996
0.88,0.58,414192.13
0.88,0.59,414192.13
0.88,0.6,414393.57999999996
0.88,0.61,414804.85
0.88,0.62,415184.23
0.88,0.63,415310.06
0.88,0.64,415310.06
0.88,0.65,415662.26
0.88,0.66,415662.26
0.88,0.67,415662.26
0.88,0.68,415694.98
0.88,0.6900000000000001,415785.07
0.88,0.7000000000000001,415785.07
0.88,0.71,415785.07
0.88,0.72,415785.07
0.88,0.73,415785.07
0.88,0.74,415785.07
0.88,0.75,416820.75
0.88,0.76,417017.32
0.88,0.77,417223.08999999997
0.88,0.78,417223.08999999997
0.88,0.79,417223.08999999997
0.88,0.8,417223.08999999997
0.88,0.81,417223.08999999997
0.88,0.8200000000000001,417234.71
0.88,0.8300000000000001,417234.71
0.88,0.84,417234.71
0.88,0.85,417234.71
0.88,0.86,417234.70999999996
0.88,0.87,417431.27999999997
0.88,0.88,417431.27999999997
0.88,0.89,417431.27999999997
0.88,0.9,417431.27999999997
0.88,0.91,417431.27999999997
0.88,0.92,417431.27999999997
0.88,0.93,417597.01
0.88,0.9400000000000001,417597.01
0.88,0.9500000000000001,417597.01
0.88,0.96,417597.01
0.88,0.97,417803.19
0.88,0.98,417803.19
0.88,0.99,417803.19
0.88,1.0,417979.29
0.89,0.0,269911.92
0.89,0.01,359894.85
0.89,0.02,393012.35000000003
0.89,0.03,400563.23000000004
0.89,0.04,403182.4
0.89,0.05,403169.9
0.89,0.06,403334.19999999995
0.89,0.07,405167.67000000004
0.89,0.08,405207.38
0.89,0.09,406303.65
0.89,0.1,405019.13
0.89,0.11,404483.83
0.89,0.12,404449.19
0.89,0.13,404861.87
0.89,0.14,406781.52
0.89,0.15,408093.76
0.89,0.16,408082.07
0.89,0.17,407875.14
0.89,0.18,407257.2
0.89,0.19,407796.28
0.89,0.2,408696.84
0.89,0.21,409002.07
0.89,0.22,409002.07
0.89,0.23,409264.48000000004
0.89,0.24,409595.66000000003
0.89,0.25,409539.66000000003
0.89,0.26,409822.93000000005
0.89,0.27,410563.33999999997
0.89,0.28,411907.92000000004
0.89,0.29,411995.80000000005
0.89,0.3,411285.2
0.89,0.31,410290.8
0.89,0.32,410885.97
0.89,0.33,410626.42
0.89,0.34,410731.91
0.89,0.35000000000000003,410745.67
0.89,0.36,410654.58999999997
0.89,0.37,410620.32
0.89,0.38,410342.57999999996
0.89,0.39,410399.0
0.89,0.4,410870.83999999997
0.89,0.41000000000000003,411101.6
0.89,0.42,410908.62
0.89,0.43,411108.08999999997
0.89,0.44,411108.08999999997
0.89,0.45,410806.03
0.89,0.46,410806.03
0.89,0.47000000000000003,411144.08
0.89,0.48,411144.08
0.89,0.49,411764.63
0.89,0.5,412061.21
0.89,0.51,412670.14
0.89,0.52,412852.95
0.89,0.53,413176.24
0.89,0.54,413281.73
0.89,0.55,413403.27
0.89,0.56,413745.1
0.89,0.5700000000000001,413859.51999999996
0.89,0.58,413859.51999999996
0.89,0.59,414192.13
0.89,0.6,414393.57999999996
0.89,0.61,414393.57999999996
0.89,0.62,414804.85
0.89,0.63,415184.23
0.89,0.64,415310.06
0.89,0.65,415486.16000000003
0.89,0.66,415662.26
0.89,0.67,415662.26
0.89,0.68,415662.26
0.89,0.6900000000000001,415785.07
0.89,0.7000000000000001,415785.07
0.89,0.71,415785.07
0.89,0.72,415785.07
0.89,0.73,415785.07
0.89,0.74,415785.07
0.89,0.75,416820.75
0.89,0.76,416820.75
0.89,0.77,417017.32
0.89,0.78,417223.08999999997
0.89,0.79,417223.08999999997
0.89,0.8,417223.08999999997
0.89,0.81,417223.08999999997
0.89,0.8200000000000001,417223.08999999997
0.89,0.8300000000000001,417234.71
0.89,0.84,417234.71
0.89,0.85,417234.71
0.89,0.86,417431.28
0.89,0.87,417234.70999999996
0.89,0.88,417431.27999999997
0.89,0.89,417431.27999999997
0.89,0.9,417431.27999999997
0.89,0.91,417431.27999999997
0.89,0.92,417431.27999999997
0.89,0.93,417431.27999999997
0.89,0.9400000000000001,417597.01
0.89,0.9500000000000001,417597.01
0.89,0.96,417597.01
0.89,0.97,417597.01
0.89,0.98,417803.19
0.89,0.99,417803.19
0.89,1.0,417803.19
0.9,0.0,269046.41000000003
0.9,0.01,360388.0
0.9,0.02,393429.04000000004
0.9,0.03,400176.01
0.9,0.04,402249.19
0.9,0.05,402686.04000000004
0.9,0.06,404298.84
0.9,0.07,404909.04
0.9,0.08,405171.83
0.9,0.09,405351.06000000006
0.9,0.1,404411.48000000004
0.9,0.11,404388.9
0.9,0.12,404483.83
0.9,0.13,405134.3
0.9,0.14,406248.68000000005
0.9,0.15,406673.78
0.9,0.16,408082.07
0.9,0.17,407886.81
0.9,0.18,407257.2
0.9,0.19,407796.28
0.9,0.2,407861.85
0.9,0.21,409184.88
0.9,0.22,409002.07
0.9,0.23,408674.77
0.9,0.24,409595.66000000003
0.9,0.25,409912.3300000001
0.9,0.26,409750.64
0.9,0.27,410457.85
0.9,0.28,411759.55000000005
0.9,0.29,411985.24000000005
0.9,0.3,411285.2
0.9,0.31,410396.29000000004
0.9,0.32,410885.97
0.9,0.33,410829.55
0.9,0.34,410626.42
0.9,0.35000000000000003,410549.1
0.9,0.36,410654.58999999997
0.9,0.37,410620.32
0.9,0.38,410342.57999999996
0.9,0.39,410342.57999999996
0.9,0.4,410937.57
0.9,0.41000000000000003,410870.83999999997
0.9,0.42,411101.6
0.9,0.43,411290.9
0.9,0.44,411108.08999999997
0.9,0.45,411108.08999999997
0.9,0.46,410806.03
0.9,0.47000000000000003,410806.03
0.9,0.48,411144.08
0.9,0.49,410978.35
0.9,0.5,412061.21
0.9,0.51,412267.39
0.9,0.52,412852.95
0.9,0.53,413070.75
0.9,0.54,413176.24
0.9,0.55,413206.69999999995
0.9,0.56,413745.1
0.9,0.5700000000000001,413745.1
0.9,0.58,413859.51999999996
0.9,0.59,413859.51999999996
0.9,0.6,414192.13
0.9,0.61,414393.57999999996
0.9,0.62,414393.57999999996
0.9,0.63,415184.23
0.9,0.64,415310.06
0.9,0.65,415310.06
0.9,0.66,415662.26
0.9,0.67,415662.26
0.9,0.68,415662.26
0.9,0.6900000000000001,415662.26
0.9,0.7000000000000001,415785.07
0.9,0.71,415785.07
0.9,0.72,415785.07
0.9,0.73,415785.07
0.9,0.74,415785.07
0.9,0.75,415785.07
0.9,0.76,416820.75
0.9,0.77,416820.75
0.9,0.78,417017.32
0.9,0.79,417223.08999999997
0.9,0.8,417223.08999999997
0.9,0.81,417223.08999999997
0.9,0.8200000000000001,417223.08999999997
0.9,0.8300000000000001,417223.08999999997
0.9,0.84,417234.71
0.9,0.85,417234.71
0.9,0.86,417234.71
0.9,0.87,417431.28
0.9,0.88,417234.70999999996
0.9,0.89,417431.27999999997
0.9,0.9,417431.27999999997
0.9,0.91,417431.27999999997
0.9,0.92,417431.27999999997
0.9,0.93,417431.27999999997
0.9,0.9400000000000001,417431.27999999997
0.9,0.9500000000000001,417597.01
0.9,0.96,417597.01
0.9,0.97,417597.01
0.9,0.98,417597.01
0.9,0.99,417597.01
0.9,1.0,417803.19
0.91,0.0,267681.28
0.91,0.01,361555.41000000003
0.91,0.02,391868.76
0.91,0.03,399476.98000000004
0.91,0.04,401743.07999999996
0.91,0.05,402265.49
0.91,0.06,404277.25000000006
0.91,0.07,404818.8
0.91,0.08,404559.78
0.91,0.09,404697.78
0.91,0.1,404689.22000000003
0.91,0.11,404550.94
0.91,0.12,404483.83
0.91,0.13,404812.55000000005
0.91,0.14,405663.12
0.91,0.15,406673.78
0.91,0.16,408082.07
0.91,0.17,407656.06
0.91,0.18,408006.48
0.91,0.19,407690.79
0.91,0.2,407761.83999999997
0.91,0.21,409184.88
0.91,0.22,409002.07
0.91,0.23,408569.28
0.91,0.24,409447.29000000004
0.91,0.25,409912.3300000001
0.91,0.26,409750.64
0.91,0.27,410457.85
0.91,0.28,411852.34
0.91,0.29,411802.43000000005
0.91,0.3,411745.75
0.91,0.31,411285.2
0.91,0.32,410679.79
0.91,0.33,410885.97
0.91,0.34,410626.42
0.91,0.35000000000000003,410731.91
0.91,0.36,410745.67
0.91,0.37,410654.58999999997
0.91,0.38,410620.32
0.91,0.39,410342.57999999996
0.91,0.4,410399.0
0.91,0.41000000000000003,410870.83999999997
0.91,0.42,411101.6
0.91,0.43,410908.62
0.91,0.44,411108.08999999997
0.91,0.45,411108.08999999997
0.91,0.46,410806.03
0.91,0.47000000000000003,410806.03
0.91,0.48,411144.08
0.91,0.49,411144.08
0.91,0.5,411568.06
0.91,0.51,412061.21
0.91,0.52,412670.14
0.91,0.53,412852.95
0.91,0.54,413176.24
0.91,0.55,413281.73
0.91,0.56,413403.27
0.91,0.5700000000000001,413745.1
0.91,0.58,413548.53
0.91,0.59,413859.51999999996
0.91,0.6,414192.13
0.91,0.61,414192.13
0.91,0.62,414393.57999999996
0.91,0.63,414393.57999999996
0.91,0.64,415184.23
0.91,0.65,415310.06
0.91,0.66,415310.06
0.91,0.67,415662.26
0.91,0.68,415662.26
0.91,0.6900000000000001,415662.26
0.91,0.7000000000000001,415694.98
0.91,0.71,415785.07
0.91,0.72,415785.07
0.91,0.73,415785.07
0.91,0.74,415785.07
0.91,0.75,415785.07
0.91,0.76,415785.07
0.91,0.77,416820.75
0.91,0.78,416820.75
0.91,0.79,417223.08999999997
0.91,0.8,417223.08999999997
0.91,0.81,417223.08999999997
0.91,0.8200000000000001,417223.08999999997
0.91,0.8300000000000001,417223.08999999997
0.91,0.84,417223.08999999997
0.91,0.85,417234.71
0.91,0.86,417234.71
0.91,0.87,417234.71
0.91,0.88,417431.28
0.91,0.89,417234.70999999996
0.91,0.9,417431.27999999997
0.91,0.91,417431.27999999997
0.91,0.92,417431.27999999997
0.91,0.93,417431.27999999997
0.91,0.9400000000000001,417431.27999999997
0.91,0.9500000000000001,417431.27999999997
0.91,0.96,417597.01
0.91,0.97,417597.01
0.91,0.98,417597.01
0.91,0.99,417597.01
0.91,1.0,417597.01
0.92,0.0,268479.01
0.92,0.01,363436.46
0.92,0.02,391957.03
0.92,0.03,399001.55000000005
0.92,0.04,402250.20000000007
0.92,0.05,402835.7
0.92,0.06,403758.64
0.92,0.07,404100.86
0.92,0.08,403596.11
0.92,0.09,404628.3
0.92,0.1,404689.22000000003
0.92,0.11,403936.88
0.92,0.12,404272.52
0.92,0.13,404812.55000000005
0.92,0.14,405663.12
0.92,0.15,406568.29000000004
0.92,0.16,408254.32
0.92,0.17,408082.07
0.92,0.18,407913.65
0.92,0.19,407091.47
0.92,0.2,407761.83999999997
0.92,0.21,408988.31
0.92,0.22,409002.07
0.92,0.23,408323.67000000004
0.92,0.24,409264.48000000004
0.92,0.25,409412.85000000003
0.92,0.26,409539.66000000003
0.92,0.27,410127.77
0.92,0.28,410563.33999999997
0.92,0.29,411907.92000000004
0.92,0.3,411995.80000000005
0.92,0.31,411285.2
0.92,0.32,410290.8
0.92,0.33,410885.97
0.92,0.34,410809.23
0.92,0.35000000000000003,410626.42
0.92,0.36,410745.67
0.92,0.37,410654.58999999997
0.92,0.38,410620.32
0.92,0.39,410342.57999999996
0.92,0.4,410399.0
0.92,0.41000000000000003,411071.33
0.92,0.42,410870.83999999997
0.92,0.43,411101.6
0.92,0.44,411290.9
0.92,0.45,411108.08999999997
0.92,0.46,411108.08999999997
0.92,0.47000000000000003,410806.03
0.92,0.48,410806.03
0.92,0.49,411144.08
0.92,0.5,410978.35
0.92,0.51,412061.21
0.92,0.52,412267.39
0.92,0.53,412852.95
0.92,0.54,413070.75
0.92,0.55,413176.24
0.92,0.56,413281.73
0.92,0.5700000000000001,413403.27
0.92,0.58,413745.1
0.92,0.59,413859.51999999996
0.92,0.6,413859.51999999996
0.92,0.61,414192.13
0.92,0.62,414393.57999999996
0.92,0.63,414393.57999999996
0.92,0.64,414804.85
0.92,0.65,415184.23
0.92,0.66,415310.06
0.92,0.67,415310.06
0.92,0.68,415662.26
0.92,0.6900000000000001,415662.26
0.92,0.7000000000000001,415662.26
0.92,0.71,415694.98
0.92,0.72,415785.07
0.92,0.73,415785.07
0.92,0.74,415785.07
0.92,0.75,415785.07
0.92,0.76,415785.07
0.92,0.77,415785.07
0.92,0.78,416820.75
0.92,0.79,416820.75
0.92,0.8,417223.08999999997
0.92,0.81,417223.08999999997
0.92,0.8200000000000001,417223.08999999997
0.92,0.8300000000000001,417223.08999999997
0.92,0.84,417223.08999999997
0.92,0.85,417223.08999999997
0.92,0.86,417234.71
0.92,0.87,417234.71
0.92,0.88,417234.71
0.92,0.89,417431.28
0.92,0.9,417234.70999999996
0.92,0.91,417431.27999999997
0.92,0.92,417431.27999999997
0.92,0.93,417431.27999999997
0.92,0.9400000000000001,417431.27999999997
0.92,0.9500000000000001,417431.27999999997
0.92,0.96,417431.27999999997
0.92,0.97,417597.01
0.92,0.98,417597.01
0.92,0.99,417597.01
0.92,1.0,417597.01
0.93,0.0,268791.77
0.93,0.01,363336.08
0.93,0.02,390954.53
0.93,0.03,399858.25
0.93,0.04,402627.91000000003
0.93,0.05,402731.83999999997
0.93,0.06,402762.96
0.93,0.07,403520.42000000004
0.93,0.08,403596.11
0.93,0.09,404492.71
0.93,0.1,404689.22000000003
0.93,0.11,403936.88
0.93,0.12,404089.71
0.93,0.13,404771.06
0.93,0.14,405466.55
0.93,0.15,406568.29000000004
0.93,0.16,408254.32
0.93,0.17,408082.07
0.93,0.18,407913.65
0.93,0.19,407257.2
0.93,0.2,407761.83999999997
0.93,0.21,409417.08
0.93,0.22,409002.07
0.93,0.23,409002.07
0.93,0.24,409264.48000000004
0.93,0.25,409595.66000000003
0.93,0.26,409912.33
0.93,0.27,409750.64
0.93,0.28,410457.85
0.93,0.29,411759.55000000005
0.93,0.3,411985.24000000005
0.93,0.31,411285.2
0.93,0.32,411443.5
0.93,0.33,410885.97
0.93,0.34,410829.55
0.93,0.35000000000000003,410626.42
0.93,0.36,410826.83999999997
0.93,0.37,410745.67
0.93,0.38,410620.32
0.93,0.39,410620.32
0.93,0.4,410342.57999999996
0.93,0.41000000000000003,410807.58
0.93,0.42,410870.83999999997
0.93,0.43,411101.6
0.93,0.44,410908.62
0.93,0.45,411108.08999999997
0.93,0.46,411108.08999999997
0.93,0.47000000000000003,410806.03
0.93,0.48,410806.03
0.93,0.49,411144.08
0.93,0.5,411144.08
0.93,0.51,411174.92
0.93,0.52,412061.21
0.93,0.53,412670.14
0.93,0.54,412852.95
0.93,0.55,413176.24
0.93,0.56,413176.24
0.93,0.5700000000000001,413206.69999999995
0.93,0.58,413745.1
0.93,0.59,413745.1
0.93,0.6,413859.51999999996
0.93,0.61,413859.51999999996
0.93,0.62,414192.13
0.93,0.63,414393.57999999996
0.93,0.64,414393.57999999996
0.93,0.65,415184.23
0.93,0.66,415184.23
0.93,0.67,415310.06
0.93,0.68,415662.26
0.93,0.6900000000000001,415662.26
0.93,0.7000000000000001,415662.26
0.93,0.71,415662.26
0.93,0.72,415785.07
0.93,0.73,415785.07
0.93,0.74,415785.07
0.93,0.75,415785.07
0.93,0.76,415785.07
0.93,0.77,415785.07
0.93,0.78,415785.07
0.93,0.79,416820.75
0.93,0.8,417017.32
0.93,0.81,417223.08999999997
0.93,0.8200000000000001,417223.08999999997
0.93,0.8300000000000001,417223.08999999997
0.93,0.84,417223.08999999997
0.93,0.85,417223.08999999997
0.93,0.86,417223.08999999997
0.93,0.87,417234.71
0.93,0.88,417234.71
0.93,0.89,417234.71
0.93,0.9,417431.28
0.93,0.91,417234.70999999996
0.93,0.92,417431.27999999997
0.93,0.93,417431.27999999997
0.93,0.9400000000000001,417431.27999999997
0.93,0.9500000000000001,417431.27999999997
0.93,0.96,417431.27999999997
0.93,0.97,417431.27999999997
0.93,0.98,417597.01
0.93,0.99,417597.01
0.93,1.0,417597.01
0.9400000000000001,0.0,268212.75
0.9400000000000001,0.01,363155.53
0.9400000000000001,0.02,390900.16000000003
0.9400000000000001,0.03,400041.77
0.9400000000000001,0.04,402976.76
0.9400000000000001,0.05,402125.37
0.9400000000000001,0.06,402087.58999999997
0.9400000000000001,0.07,403455.6
0.9400000000000001,0.08,403399.54000000004
0.9400000000000001,0.09,404492.71
0.9400000000000001,0.1,404449.92000000004
0.9400000000000001,0.11,404072.52
0.9400000000000001,0.12,404089.71
0.9400000000000001,0.13,404313.7
0.9400000000000001,0.14,405466.55
0.9400000000000001,0.15,406568.29000000004
0.9400000000000001,0.16,408254.32
0.9400000000000001,0.17,408082.07
0.9400000000000001,0.18,407913.65
0.9400000000000001,0.19,407257.2
0.9400000000000001,0.2,407796.28
0.9400000000000001,0.21,407861.85
0.9400000000000001,0.22,409002.07
0.9400000000000001,0.23,409002.07
0.9400000000000001,0.24,408674.77
0.9400000000000001,0.25,409447.29000000004
0.9400000000000001,0.26,409912.3300000001
0.9400000000000001,0.27,409750.64
0.9400000000000001,0.28,410457.85
0.9400000000000001,0.29,411840.72000000003
0.9400000000000001,0.3,411802.43000000005
0.9400000000000001,0.31,411745.75
0.9400000000000001,0.32,411285.2
0.9400000000000001,0.33,410679.79
0.9400000000000001,0.34,410885.97
0.9400000000000001,0.35000000000000003,410626.42
0.9400000000000001,0.36,410731.91
0.9400000000000001,0.37,410745.67
0.9400000000000001,0.38,410654.58999999997
0.9400000000000001,0.39,410620.32
0.9400000000000001,0.4,410342.57999999996
0.9400000000000001,0.41000000000000003,410399.0
0.9400000000000001,0.42,411071.33
0.9400000000000001,0.43,410870.83999999997
0.9400000000000001,0.44,411101.6
0.9400000000000001,0.45,411290.9
0.9400000000000001,0.46,411108.08999999997
0.9400000000000001,0.47000000000000003,411108.08999999997
0.9400000000000001,0.48,410806.03
0.9400000000000001,0.49,410806.03
0.9400000000000001,0.5,411144.08
0.9400000000000001,0.51,410978.35
0.9400000000000001,0.52,411764.63
0.9400000000000001,0.53,412267.39
0.9400000000000001,0.54,412852.95
0.9400000000000001,0.55,413070.75
0.9400000000000001,0.56,413176.24
0.9400000000000001,0.5700000000000001,413281.73
0.9400000000000001,0.58,413403.27
0.9400000000000001,0.59,413745.1
0.9400000000000001,0.6,413548.53
0.9400000000000001,0.61,413859.51999999996
0.9400000000000001,0.62,414192.13
0.9400000000000001,0.63,414192.13
0.9400000000000001,0.64,414393.57999999996
0.9400000000000001,0.65,414393.57999999996
0.9400000000000001,0.66,415184.23
0.9400000000000001,0.67,415310.06
0.9400000000000001,0.68,415310.06
0.9400000000000001,0.6900000000000001,415662.26
0.9400000000000001,0.7000000000000001,415662.26
0.9400000000000001,0.71,415662.26
0.9400000000000001,0.72,415662.26
0.9400000000000001,0.73,415785.07
0.9400000000000001,0.74,415785.07
0.9400000000000001,0.75,415785.07
0.9400000000000001,0.76,415785.07
0.9400000000000001,0.77,415785.07
0.9400000000000001,0.78,415785.07
0.9400000000000001,0.79,415785.07
0.9400000000000001,0.8,416820.75
0.9400000000000001,0.81,417017.32
0.9400000000000001,0.8200000000000001,417223.08999999997
0.9400000000000001,0.8300000000000001,417223.08999999997
0.9400000000000001,0.84,417223.08999999997
0.9400000000000001,0.85,417223.08999999997
0.9400000000000001,0.86,417223.08999999997
0.9400000000000001,0.87,417223.08999999997
0.9400000000000001,0.88,417234.71
0.9400000000000001,0.89,417234.71
0.9400000000000001,0.9,417234.71
0.9400000000000001,0.91,417431.28
0.9400000000000001,0.92,417234.70999999996
0.9400000000000001,0.93,417431.27999999997
0.9400000000000001,0.9400000000000001,417431.27999999997
0.9400000000000001,0.9500000000000001,417431.27999999997
0.9400000000000001,0.96,417431.27999999997
0.9400000000000001,0.97,417431.27999999997
0.9400000000000001,0.98,417431.27999999997
0.9400000000000001,0.99,417597.01
0.9400000000000001,1.0,417597.01
0.9500000000000001,0.0,266991.07
0.9500000000000001,0.01,364779.60000000003
0.9500000000000001,0.02,390938.0
0.9500000000000001,0.03,400696.25
0.9500000000000001,0.04,402276.01
0.9500000000000001,0.05,401528.07
0.9500000000000001,0.06,402306.78
0.9500000000000001,0.07,403244.87
0.9500000000000001,0.08,403677.28
0.9500000000000001,0.09,404214.97000000003
0.9500000000000001,0.1,404449.92000000004
0.9500000000000001,0.11,404731.47000000003
0.9500000000000001,0.12,404089.71
0.9500000000000001,0.13,404291.06
0.9500000000000001,0.14,405427.91000000003
0.9500000000000001,0.15,406751.1
0.9500000000000001,0.16,408093.76
0.9500000000000001,0.17,408082.07
0.9500000000000001,0.18,408164.55
0.9500000000000001,0.19,407257.2
0.9500000000000001,0.2,407796.28
0.9500000000000001,0.21,407861.85
0.9500000000000001,0.22,409184.88
0.9500000000000001,0.23,409002.07
0.9500000000000001,0.24,408569.28
0.9500000000000001,0.25,409447.29000000004
0.9500000000000001,0.26,409634.59
0.9500000000000001,0.27,409539.66000000003
0.9500000000000001,0.28,410457.85
0.9500000000000001,0.29,410563.33999999997
0.9500000000000001,0.3,411907.92000000004
0.9500000000000001,0.31,411995.80000000005
0.9500000000000001,0.32,411285.2
0.9500000000000001,0.33,410290.8
0.9500000000000001,0.34,410885.97
0.9500000000000001,0.35000000000000003,410809.23
0.9500000000000001,0.36,410626.42
0.9500000000000001,0.37,410366.29
0.9500000000000001,0.38,410654.58999999997
0.9500000000000001,0.39,410620.32
0.9500000000000001,0.4,410342.57999999996
0.9500000000000001,0.41000000000000003,410342.57999999996
0.9500000000000001,0.42,410807.58
0.9500000000000001,0.43,410870.83999999997
0.9500000000000001,0.44,411101.6
0.9500000000000001,0.45,410908.62
0.9500000000000001,0.46,411108.08999999997
0.9500000000000001,0.47000000000000003,411108.08999999997
0.9500000000000001,0.48,410806.03
0.9500000000000001,0.49,410806.03
0.9500000000000001,0.5,410831.87
0.9500000000000001,0.51,411144.08
0.9500000000000001,0.52,411174.92
0.9500000000000001,0.53,412061.21
0.9500000000000001,0.54,412267.39
0.9500000000000001,0.55,412852.95
0.9500000000000001,0.56,413070.75
0.9500000000000001,0.5700000000000001,413176.24
0.9500000000000001,0.58,413281.73
0.9500000000000001,0.59,413403.27
0.9500000000000001,0.6,413745.1
0.9500000000000001,0.61,413859.51999999996
0.9500000000000001,0.62,413859.51999999996
0.9500000000000001,0.63,414192.13
0.9500000000000001,0.64,414393.57999999996
0.9500000000000001,0.65,414393.57999999996
0.9500000000000001,0.66,414804.85
0.9500000000000001,0.67,415184.23
0.9500000000000001,0.68,415310.06
0.9500000000000001,0.6900000000000001,415310.06
0.9500000000000001,0.7000000000000001,415662.26
0.9500000000000001,0.71,415662.26
0.9500000000000001,0.72,415662.26
0.9500000000000001,0.73,415694.98
0.9500000000000001,0.74,415785.07
0.9500000000000001,0.75,415785.07
0.9500000000000001,0.76,415785.07
0.9500000000000001,0.77,415785.07
0.9500000000000001,0.78,415785.07
0.9500000000000001,0.79,415785.07
0.9500000000000001,0.8,416820.75
0.9500000000000001,0.81,416820.75
0.9500000000000001,0.8200000000000001,417017.32
0.9500000000000001,0.8300000000000001,417223.08999999997
0.9500000000000001,0.84,417223.08999999997
0.9500000000000001,0.85,417223.08999999997
0.9500000000000001,0.86,417223.08999999997
0.9500000000000001,0.87,417223.08999999997
0.9500000000000001,0.88,417223.08999999997
